,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
532,124.1,49.64,222.9448,330,132,208,21.9,11.8,38.2,40.2121,4.8,5.0762,0,0.75,40.04296875,9.62109375,1.44921875,0.36328125,5.44140625,0.01953125,1.734375,0.37890625,0.48046875,0.44921875,0.46484375,0.37109375,0.0078125,11.19921875,0,1.6640625,0.0078125,0.03125,3.3125,0.01171875,0.20703125,7.11328125,0.01953125,0.1015625,0.02734375,0.01171875,0.0703125,0.19921875,0.04296875,0.0390625,0.08203125,0.37109375,0.03125,0.203125,0.21484375,0.859375,0.01171875,0.00390625,0.00390625,0.0390625,0.00390625,0.29296875,1.4375,0.15234375,0.08203125,0.42578125,0.046875,0.00390625,0.00390625,0.2890625,0.328125,2.3984375,0.01953125,0.203125,0.00390625,1.32421875,0.1484375,0,0.0078125,0.03125,0.25,0,0,0.16796875,0.0078125,0.015625,0.03125,0.48046875,0.16015625,0.03125,0,0.12109375,0.0078125,0,0.0078125,0,0,0,0,0.0234375,0.1953125,0.05078125,0.01171875,0.60546875,0,0.11328125,0,0.0078125,0.0390625,0.0234375,0.21484375,0.16015625,0.046875,0,0,0,0.484375,0.015625,0,0.00390625,0,0.0234375,0.01171875,0,0.0234375,0.03125,0.19921875,0,0,0,0.00390625,0.0390625,0.00390625,0.0078125,0.08203125,0.05859375,0.078125,0,0.01171875,0.00390625,0,0.0859375,0,0.01171875,0.7109375,0.01953125,0.00390625,0.140625,0.00390625,0,0,0,0,0.00390625,0.00390625,0,0,0,0,0.03125,0,0,0.015625,0.00390625,0,0.00390625,0,0.00390625,0,0,0.0859375,0,0,0.1015625,0.00390625,0,0.00390625,0,0.0625,0.046875,0.01953125,0.0625,0,0,0.01953125,0,0.03125,0.0078125,0,0
533,124.1,49.64,222.9448,330,132,208,21.9,11.8,38.2,40.2121,4.8,5.0762,0,0.48046875,30.1796875,14.03515625,2.55859375,0.15234375,1.31640625,0.0078125,0.58984375,0.12109375,0.26953125,0.46875,0.2421875,0.140625,0.01171875,12.609375,0,9.87109375,0.00390625,0.1640625,2.21484375,0.00390625,0.125,15.28515625,0.01171875,0.04296875,0.04296875,0.00390625,0.0078125,0.1796875,0.015625,0,0.23828125,0.078125,0.4296875,0.14453125,0.09375,0.2265625,0.0078125,0,0,0.02734375,0.01171875,0.125,0.62109375,0.08203125,0.01953125,0.13671875,0.01171875,0.03515625,0,0.23046875,0.2890625,1.44140625,0.046875,0.171875,0.05859375,0.6796875,0.08203125,0,0,0,0.25390625,0,0.00390625,0.16015625,0,0.05078125,0.01171875,0.09375,0.31640625,0.0390625,0,0.0625,0,0,0.01171875,0,0.00390625,0,0,0,0.10546875,0.01171875,0.00390625,0.39453125,0.02734375,0.03125,0.00390625,0,0.01953125,0.015625,0.0703125,0.04296875,0.00390625,0,0,0.0078125,0.43359375,0.00390625,0,0,0,0.0078125,0.015625,0,0.03515625,0.00390625,0.01953125,0.00390625,0,0,0.01171875,0.0234375,0.00390625,0.015625,0.01953125,0.0234375,0.0234375,0.00390625,0.01953125,0.00390625,0,0.0625,0,0.00390625,0.20703125,0.01953125,0.01171875,0.04296875,0.0078125,0,0,0.0078125,0,0.01953125,0.00390625,0,0,0.0078125,0,0.01171875,0,0,0.00390625,0,0,0.046875,0,0.0078125,0,0,0.02734375,0,0,0.0859375,0.015625,0,0,0,0.03515625,0.12109375,0.0078125,0.16796875,0,0,0,0,0.2109375,0,0,0
534,124.1,49.64,222.9448,330,132,208,21.9,11.8,38.2,40.2121,4.8,5.0762,0,4.19140625,16.8359375,15.73828125,3.125,0.05078125,11.51171875,0.18359375,2.5859375,0.19140625,0.43359375,0.6953125,0.5703125,6.54296875,0.05078125,2.453125,0,0.9765625,0.19921875,0.12109375,2.12109375,0.109375,0.50390625,5.6484375,0.0546875,0.0859375,0.01171875,0.4375,0.0546875,0.0390625,0.03125,1.29296875,0.21875,0.59765625,0.36328125,0.1171875,0.62109375,2.92578125,0.03515625,0.203125,0.00390625,0.0546875,0.0234375,0.125,0.484375,0.08203125,0.04296875,0.0390625,0.265625,0.00390625,0.0078125,0.73046875,0.05859375,0.23046875,0.078125,0.1171875,0.015625,1.31640625,0.15625,0.078125,0.015625,0.015625,0.04296875,0,0.0078125,0.40234375,0.02734375,0.0078125,0.04296875,0.76953125,0.16796875,0.35546875,0,0.1328125,0,0.0390625,0.609375,0.0078125,0.02734375,0,0,0.0390625,0.0390625,0.046875,0.01171875,1.69921875,0.015625,0.578125,0.03515625,0.08984375,0.01953125,0.08984375,1.33203125,0.0703125,0.33203125,0.015625,0.00390625,0.01171875,0.10546875,0.05078125,0,0.2109375,0,0.16796875,0.01171875,0,0.05078125,0.01171875,0.0234375,0,0,0.1875,0.015625,0.4765625,0.0546875,0.09375,0.296875,0.0234375,0.82421875,0,0.0703125,0.01953125,0.125,0.0234375,0,0.07421875,0.95703125,0.01953125,0.01171875,0.015625,0.140625,0,0.00390625,0.015625,0,0.06640625,0.0703125,0.0234375,0,0.00390625,0,0.2421875,0,0,0.17578125,0,0.0234375,0.01171875,0,0.00390625,0,0.0546875,0.14453125,0.0078125,0,0.04296875,0.00390625,0,0.01171875,0,1.4296875,0.05859375,0.33984375,0.03125,0.00390625,0,0.0234375,0.1328125,0.0546875,0.0078125,0,0.00390625
535,124.1,49.64,222.9448,330,132,208,21.9,11.8,38.2,40.2121,4.8,5.0762,0,0.6015625,30.87890625,13.36328125,2.44921875,0.140625,1.33203125,0.03125,0.58203125,0.16796875,0.203125,0.5625,0.17578125,0.171875,0.01171875,11.984375,0,9.64453125,0,0.12890625,2.21484375,0.01171875,0.19140625,14.8359375,0.01171875,0.046875,0.046875,0.0078125,0.015625,0.2109375,0.0078125,0.0078125,0.37890625,0.0546875,0.3515625,0.16015625,0.12890625,0.2421875,0.01171875,0,0,0.04296875,0.015625,0.13671875,0.78125,0.171875,0.00390625,0.12109375,0.00390625,0.01953125,0.00390625,0.234375,0.38671875,1.4140625,0.07421875,0.19921875,0.0703125,0.921875,0.0703125,0,0,0.01171875,0.25,0.0078125,0.00390625,0.1875,0,0.03515625,0,0.1015625,0.31640625,0.0546875,0,0.046875,0.00390625,0,0.01953125,0,0.01171875,0.00390625,0,0.01953125,0.08984375,0.015625,0,0.55078125,0.01953125,0.01171875,0.0078125,0.00390625,0.04296875,0.0234375,0.05859375,0.0859375,0.02734375,0.00390625,0.00390625,0.015625,0.43359375,0,0,0.00390625,0,0.00390625,0.01171875,0.00390625,0.0546875,0.00390625,0.01171875,0,0,0.00390625,0.03515625,0.0234375,0,0.01953125,0.0234375,0.015625,0.02734375,0.00390625,0.01171875,0,0.00390625,0.08984375,0,0,0.24609375,0.03125,0.0078125,0.08203125,0.00390625,0,0,0,0.00390625,0,0.00390625,0,0,0,0,0.01953125,0,0.00390625,0.0078125,0,0,0.03125,0,0.01171875,0,0,0.01953125,0,0,0.06640625,0.0234375,0,0,0,0.02734375,0.16015625,0.01171875,0.1328125,0,0,0,0.00390625,0.2421875,0,0,0
536,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,4.734375,12.26953125,42.4921875,2.359375,0.2109375,0.328125,0.18359375,1.453125,0.37890625,0.86328125,1.671875,0.05078125,0.8671875,0.1484375,0.65625,0.15625,1.80078125,0.08203125,0.390625,1.3828125,0.77734375,0.03125,1.578125,0.13671875,0.984375,0.375,0.01953125,0.0234375,0.0546875,0.33203125,0.1640625,0.921875,0.015625,0.48828125,0.078125,0.36328125,0.01953125,0.046875,0.12109375,0.00390625,1.05859375,0.00390625,0.09375,0.76953125,0.1875,0.375,0.23828125,0.109375,0.01171875,0.01171875,0.08984375,0.16015625,0.28125,0.21875,0.05859375,0.58984375,0.53125,0.4140625,0.41796875,0.20703125,0,0.33203125,0.0078125,0.16796875,0.2578125,0.03125,0.31640625,0.01171875,0.0546875,0.0234375,0.265625,0.05859375,0.05859375,0.16015625,0,0.265625,0.02734375,0.3359375,2.15625,0.09765625,0.36328125,0.15234375,0.52734375,0.0234375,0.05859375,0.0625,0.23046875,0.1171875,0.03515625,0.01953125,0.06640625,0.01171875,0.0546875,0.21875,0.2421875,0.0078125,0.02734375,0,0.01953125,0.00390625,0.1640625,0,0,0.28125,0.03515625,0.04296875,0.078125,0.015625,0.3984375,0,1.04296875,2.0546875,0.0078125,0.015625,0.6484375,0.046875,0,0,0.01171875,0.0546875,0.0078125,0.05859375,0.05078125,0,0.046875,0.01953125,0.0078125,0.0859375,0.20703125,0.00390625,0.00390625,0.015625,0.01171875,0.09765625,0.6328125,0.046875,0.40625,0,0.01171875,0.00390625,0,0.00390625,0.00390625,0,0.1171875,0,0.86328125,0.01171875,0.0234375,0.1328125,0.01171875,0,0.0078125,0.03515625,0.015625,0.09765625,0,0.00390625,0.0078125,0.00390625,0.08203125,0,0,0,0,0.07421875,0.1015625,0,0.046875,0.00390625,0.01953125
537,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,4.84765625,13.7265625,38.3984375,2.453125,0.1640625,0.14453125,0.16796875,1.43359375,0.44140625,0.9453125,1.92578125,0.0546875,1.09765625,0.1875,0.72265625,0.19140625,1.6796875,0.10546875,0.55078125,1.3046875,0.78515625,0.05859375,1.9296875,0.16015625,1.04296875,0.3828125,0.00390625,0.015625,0.0390625,0.3046875,0.1171875,1.265625,0.0234375,0.53125,0.0546875,0.34375,0.0234375,0.0546875,0.078125,0.01171875,1.08203125,0.00390625,0.12890625,0.91796875,0.2265625,0.3828125,0.234375,0.1015625,0.0078125,0.01171875,0.1484375,0.19140625,0.046875,0.31640625,0.04296875,0.6015625,0.58984375,0.45703125,0.4375,0.2109375,0.01171875,0.1875,0.00390625,0.140625,0.328125,0.04296875,0.2890625,0,0.046875,0.02734375,0.2265625,0.10546875,0.04296875,0.171875,0.00390625,0.2890625,0.0546875,0.30859375,2.6484375,0.10546875,0.5078125,0.1875,0.50390625,0.01171875,0.01953125,0.0390625,0.1796875,0.1328125,0.0078125,0.0078125,0.09765625,0.00390625,0.078125,0.2265625,0.375,0.0078125,0.01953125,0.00390625,0.0390625,0,0.21484375,0,0,0.328125,0.01953125,0.07421875,0.0625,0,0.4921875,0,0.96875,2.32421875,0.00390625,0.0078125,0.39453125,0.02734375,0,0,0.0078125,0.02734375,0.0078125,0.046875,0.015625,0,0.0234375,0.01171875,0.01171875,0.08984375,0.1328125,0,0.00390625,0.03515625,0.01171875,0.109375,0.57421875,0.01953125,0.3515625,0,0,0.0078125,0.0078125,0.0078125,0.00390625,0,0.12109375,0.00390625,1.203125,0.015625,0.015625,0.1484375,0.0234375,0,0.0078125,0.05078125,0.015625,0.1328125,0,0.0078125,0.00390625,0,0.15234375,0,0.00390625,0,0.00390625,0.05859375,0.13671875,0.0078125,0.0390625,0.00390625,0.0234375
538,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,4.6015625,13.14453125,37.9921875,2.515625,0.13671875,0.09375,0.16015625,1.55078125,0.41015625,0.8046875,2.4140625,0.0625,0.671875,0.140625,0.60546875,0.28125,1.5078125,0.1015625,0.70703125,1.02734375,0.6953125,0.0546875,1.875,0.125,0.84375,0.21484375,0.0078125,0.0078125,0.06640625,0.32421875,0.0703125,1.90625,0.015625,0.70703125,0.08203125,0.609375,0.0078125,0.046875,0.0703125,0.00390625,1.234375,0,0.0859375,0.75,0.30078125,0.3828125,0.25390625,0.0703125,0.0078125,0.00390625,0.15625,0.18359375,0.05859375,0.2890625,0.0625,1.015625,0.65625,0.3984375,0.421875,0.16796875,0.0078125,0.13671875,0,0.0625,0.3203125,0.03515625,0.30078125,0.0078125,0.015625,0.0390625,0.44921875,0.0703125,0.07421875,0.23828125,0.0078125,0.19921875,0.0234375,0.50390625,2.390625,0.05859375,0.50390625,0.1953125,0.39453125,0.01953125,0.078125,0.06640625,0.2109375,0.17578125,0.03125,0.00390625,0.1015625,0,0.06640625,0.19921875,0.22265625,0.0078125,0.01953125,0,0.03515625,0.00390625,0.234375,0,0,0.2421875,0.01171875,0.09375,0.08203125,0.0078125,0.3671875,0,1.40234375,2.6484375,0,0.0078125,0.31640625,0.0078125,0,0,0.01953125,0.0546875,0.0078125,0.05859375,0.02734375,0.00390625,0.046875,0.0078125,0.00390625,0.20703125,0.203125,0,0.015625,0.01953125,0.02734375,0.1796875,0.4296875,0.0546875,0.328125,0,0,0,0.00390625,0,0.0078125,0,0.07421875,0,1.3984375,0.01953125,0.046875,0.23828125,0.03515625,0,0,0.02734375,0.015625,0.16015625,0,0.00390625,0.00390625,0,0.2265625,0,0.0078125,0.00390625,0,0.046875,0.0703125,0,0.03125,0,0.01953125
539,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,3.87109375,8.90625,52.0546875,1.75,0.05078125,0.9921875,0.06640625,1.57421875,0.65625,0.6015625,1.27734375,0.078125,0.3828125,0.16796875,1.65625,0.07421875,0.55078125,0.05859375,0.2578125,1.91796875,0.34765625,0.046875,1.02734375,0.09765625,0.32421875,0.2890625,0.03515625,0.0625,0.1171875,0.11328125,0.171875,0.49609375,0.046875,0.3984375,0.203125,0.2734375,0.01953125,0.0234375,0.05078125,0.0078125,0.3203125,0,0.0859375,0.421875,0.1796875,0.15234375,0.37109375,0.07421875,0,0.01171875,0.0546875,0.1875,1.45703125,0.07421875,0.01171875,0.19921875,0.23046875,0.09375,0.79296875,0.12109375,0.01953125,1.0234375,0.00390625,0.109375,0.08984375,0.0390625,0.24609375,0.015625,0.078125,0.01953125,0.140625,0.015625,0.0703125,0.05078125,0,1.1953125,0.01171875,0.24609375,1.1640625,0.046875,0.16796875,0.16796875,0.41015625,0,0.10546875,0.0234375,0.1796875,0.05078125,0.015625,0.06640625,0.04296875,0.06640625,0.01953125,0.0625,0.1015625,0,0,0,0.0234375,0.0078125,0.04296875,0,0,0.38671875,0,0.05078125,0.0234375,0.01953125,0.203125,0.00390625,0.8515625,0.89453125,0.01953125,0.01953125,0.3984375,0.0625,0,0.00390625,0,0.05859375,0.0078125,0.015625,0.1328125,0,0.0078125,0.01171875,0.03515625,0.05078125,1.734375,0.00390625,0.00390625,0.03125,0,0.0390625,0.12890625,0.03515625,0.09375,0,0.01171875,0,0.00390625,0,0.01171875,0,0.08203125,0,1.84375,0.04296875,0.08203125,0.03125,0.0078125,0.00390625,0.0078125,0.01171875,0.00390625,0.05859375,0,0.00390625,0.0234375,0.00390625,0.01171875,0,0.015625,0.00390625,0,0.03515625,0.28125,0,0.0078125,0,0.00390625
540,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,3.8671875,10.3984375,56.63671875,1.29296875,0.0703125,0.68359375,0.03515625,1.93359375,0.6875,0.5859375,0.78515625,0.09375,0.484375,0.1640625,1.3828125,0.03515625,0.55078125,0.08203125,0.1953125,1.921875,0.34375,0.04296875,1.43359375,0.06640625,0.4453125,0.3046875,0.04296875,0.12890625,0.05078125,0.06640625,0.12890625,0.1640625,0.0390625,0.2265625,0.203125,0.09765625,0.01953125,0.01171875,0.09375,0,0.08984375,0,0.14453125,0.5234375,0.078125,0.16796875,0.3671875,0.03515625,0.00390625,0.01953125,0.03125,0.14453125,0.43359375,0.08203125,0.0546875,0.07421875,0.09375,0.08984375,0.73046875,0.0703125,0.01953125,0.671875,0,0.1015625,0.09765625,0.046875,0.36328125,0.01171875,0.0625,0.01953125,0.0390625,0.0078125,0.03125,0.01953125,0,1.23828125,0.02734375,0.140625,0.796875,0.0234375,0.1015625,0.08984375,0.46875,0.01171875,0.0234375,0,0.125,0.01953125,0.02734375,0.05859375,0.08984375,0.02734375,0.015625,0.0625,0.17578125,0.0078125,0.00390625,0,0,0.0078125,0.05078125,0.00390625,0,0.29296875,0.00390625,0.01953125,0.0234375,0.03125,0.1640625,0,0.21875,0.78515625,0.015625,0.0078125,0.21875,0.03515625,0,0,0,0.06640625,0.0078125,0.01171875,0.078125,0,0.03125,0.015625,0.01953125,0.02734375,1.29296875,0,0,0.015625,0.00390625,0.0390625,0.16796875,0.03515625,0.078125,0,0.00390625,0,0,0,0.015625,0,0.06640625,0.0078125,1.52734375,0.05078125,0.0703125,0.02734375,0.0234375,0,0,0.0078125,0.01171875,0.02734375,0,0.00390625,0.01953125,0.01171875,0.01953125,0.00390625,0.01953125,0.015625,0,0.03125,0.171875,0.00390625,0.01171875,0,0.01953125
541,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,3.4375,8.76953125,59.9765625,1.2734375,0.07421875,0.5546875,0.0625,1.875,0.6484375,0.5234375,0.7421875,0.0859375,0.34765625,0.20703125,1.53515625,0.08203125,0.48046875,0.0625,0.19140625,1.69921875,0.32421875,0.03125,1.27734375,0.0625,0.34375,0.35546875,0.0234375,0.06640625,0.0234375,0.06640625,0.14453125,0.140625,0.0078125,0.2109375,0.1640625,0.0859375,0.01953125,0.01953125,0.04296875,0.01171875,0.06640625,0,0.1015625,0.34375,0.0859375,0.1640625,0.375,0.0390625,0.00390625,0.0390625,0.01171875,0.21484375,0.4765625,0.08203125,0.03125,0.05078125,0.1328125,0.07421875,0.828125,0.046875,0.01953125,0.87890625,0.00390625,0.0625,0.06640625,0.0390625,0.22265625,0.015625,0.0625,0.015625,0.046875,0.01953125,0.0390625,0,0.00390625,0.74609375,0.015625,0.1328125,0.875,0.02734375,0.08984375,0.171875,0.42578125,0,0.046875,0.0078125,0.16796875,0.015625,0.015625,0.01953125,0.05859375,0.015625,0.00390625,0.04296875,0.1328125,0,0,0.01171875,0.0234375,0.00390625,0.0546875,0,0,0.21875,0.00390625,0.00390625,0.0234375,0.01953125,0.1171875,0,0.29296875,0.7265625,0.01171875,0,0.21875,0.0390625,0,0.00390625,0,0.05859375,0.00390625,0.0234375,0.07421875,0,0.015625,0.01171875,0.0078125,0.02734375,1.4921875,0.00390625,0,0.01171875,0.00390625,0.0078125,0.2578125,0.01953125,0.109375,0,0.00390625,0,0.0078125,0,0.01171875,0,0.03125,0.01171875,1.8203125,0.0859375,0.05859375,0.0234375,0.0078125,0,0.01171875,0.01171875,0.01171875,0.01953125,0,0.0078125,0.015625,0.00390625,0.02734375,0,0.01171875,0,0,0.03125,0.125,0,0.0234375,0.00390625,0.00390625
542,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,5.6953125,13.5,33.62890625,2.46875,0.25390625,0.21484375,0.16015625,2.08984375,0.546875,1.08984375,2.22265625,0.05078125,1.59765625,0.23046875,1.00390625,0.203125,2.390625,0.125,0.546875,1.74609375,0.9375,0.05859375,3.3671875,0.16015625,1.6953125,0.41015625,0.0234375,0.0390625,0.04296875,0.32421875,0.15625,1.2421875,0.01171875,0.57421875,0.1015625,0.26171875,0.02734375,0.02734375,0.0859375,0.0078125,0.22265625,0.0078125,0.1953125,0.6875,0.25390625,0.51953125,0.3203125,0.0703125,0.00390625,0.015625,0.1015625,0.26953125,0.09375,0.15625,0.1328125,0.58203125,0.28125,0.6328125,0.53515625,0.109375,0.02734375,0.2109375,0.00390625,0.14453125,0.4453125,0.0546875,0.5078125,0.01171875,0.02734375,0.03125,0.1484375,0.12109375,0.03125,0.140625,0,0.29296875,0.03125,0.328125,1.453125,0.13671875,0.3046875,0.2109375,0.51171875,0.02734375,0.02734375,0.046875,0.23046875,0.1015625,0.015625,0,0.0703125,0.015625,0.08984375,0.1171875,0.56640625,0.00390625,0.02734375,0.0078125,0.04296875,0.01953125,0.2890625,0,0,0.3125,0.02734375,0.05859375,0.078125,0.01171875,0.390625,0.00390625,0.57421875,2.1015625,0.0078125,0.0078125,0.203125,0.02734375,0,0,0,0.08203125,0.01953125,0.06640625,0.03515625,0,0.0703125,0.0234375,0.00390625,0.0859375,0.3203125,0.00390625,0.0078125,0.0703125,0.0078125,0.1796875,0.80859375,0.05078125,0.34375,0,0,0,0.00390625,0,0.01171875,0,0.08984375,0,1.59765625,0.046875,0.0390625,0.15625,0.05078125,0,0.02734375,0.015625,0.0078125,0.08984375,0,0.0234375,0.0234375,0,0.21875,0,0,0,0.0078125,0.05078125,0.08984375,0.0078125,0.0390625,0,0.03125
543,265,176.6666667,265,968,645.3333333,968,34,34,57,57,6.274391,5.0762,0.4,5.109375,15.15234375,31.546875,1.9375,0.36328125,0.35546875,0.2421875,2.32421875,0.59765625,1.0390625,1.703125,0.0703125,0.9765625,0.26171875,1.83984375,0.21484375,2.43359375,0.11328125,0.38671875,4.453125,0.9375,0.23046875,2.8046875,0.203125,1.75390625,0.3125,0.0546875,0.1640625,0.15625,0.3671875,0.18359375,0.73828125,0.05078125,0.41796875,0.09765625,0.22265625,0.05078125,0.02734375,0.0546875,0,1.01953125,0,0.19921875,0.70703125,0.1953125,0.36328125,0.25,0.08203125,0.0234375,0.01953125,0.15234375,0.22265625,0.3671875,0.2265625,0.41015625,0.33203125,0.3359375,0.45703125,0.33984375,0.24609375,0.046875,0.33203125,0.0234375,0.11328125,0.48046875,0.03125,0.5625,0.00390625,0.04296875,0.04296875,0.1328125,0.3125,0.046875,0.109375,0.01171875,1.1328125,0.09765625,0.1875,1.02734375,0.62890625,0.234375,0.12890625,0.6796875,0.02734375,0.109375,0.01953125,0.0859375,0.0390625,0.01171875,0.01953125,0.15234375,0.02734375,0.203125,0.046875,0.32421875,0.00390625,0.04296875,0.1171875,0.05859375,0,0.17578125,0,0.00390625,0.21484375,0.0390625,0.02734375,0.04296875,0.015625,0.27734375,0,0.42578125,1.32421875,0.0390625,0.01171875,0.12109375,0.02734375,0,0.00390625,0.01953125,0.08984375,0.00390625,0.0625,0.0859375,0.00390625,0.0390625,0.02734375,0.0234375,0.0625,0.203125,0.00390625,0,0.03125,0,0.05078125,0.5078125,0.03125,0.24609375,0.01171875,0.00390625,0,0.00390625,0.00390625,0.03515625,0,0.12109375,0.00390625,1.09765625,0.02734375,0.02734375,0.09765625,0.0625,0.015625,0.01953125,0.0234375,0.06640625,0.08203125,0,0.0234375,0.0078125,0,0.09765625,0,0.00390625,0.0078125,0.0234375,0.05859375,0.1171875,0.0546875,0.05859375,0,0.00390625
544,196,116.8853,222.9448,562,245.8166,444.2271,26.64511,20.95466,31,40.2121,6.274391,5.0762,0,3.7890625,11.43359375,40.0390625,1.26171875,1.10546875,4.3359375,0.28515625,1.2421875,0.5546875,0.42578125,1.08203125,0.0859375,1.296875,0.08984375,2.76953125,0.09765625,2.16015625,0.4140625,0.2578125,2.26171875,0.32421875,0.40625,0.84765625,0.1875,0.26171875,0.57421875,0.015625,0.12890625,0.05859375,0.10546875,0.00390625,0.4609375,0.03515625,0.5078125,0.4375,0.3359375,0.17578125,0.0234375,0.03515625,0.0234375,1.6484375,0.03515625,0.03125,0.953125,0.6015625,0.3125,0.40625,0.0625,0.328125,0.12109375,0.21875,0.65625,0.65234375,0.23828125,0.11328125,0.05859375,0.4453125,0.08984375,0.1484375,0.1171875,0.01953125,1.25,0.390625,0.00390625,0.37890625,0.13671875,0.21875,0.01171875,0.10546875,0.140625,0.17578125,0.0703125,0.0546875,0.00390625,0.046875,0.53515625,0.015625,0.06640625,0.75390625,0.15625,0.109375,0.23046875,0.15625,0,0.1171875,0.01171875,0.44140625,0.015625,0.00390625,0.05859375,0.109375,0.078125,0.10546875,0.1953125,0.0078125,0.078125,0.08984375,0.0625,0.01171875,0,0.0234375,0.00390625,0.0078125,0.20703125,0.0703125,0.1484375,0.0078125,0.0546875,0.5,0.01171875,0.01953125,0.1640625,0.03125,0.00390625,0.2578125,0.09765625,0.00390625,0.03515625,0.0078125,0,0.00390625,0.01171875,0.08984375,0,0,0.03125,0.01171875,1.8984375,0.01953125,0,0.015625,0,0.00390625,0,0.01953125,0.04296875,0,0.01171875,0,0.00390625,0.03515625,0,0.19921875,0,0.0859375,0,1.48046875,0,0.0234375,0.01953125,0.01171875,0.0078125,0,0.00390625,0.03515625,0.23046875,0,0,0.00390625,0.12890625,0.1328125,0.03515625,0.015625,0.015625,0,0.015625,0,0.01171875,0.09375,0,0
