,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
63,300000,11.5,7.5,16,2925,0.91,6.95,25.1,800,197.4546,5.5546875,11.14453125,16.84765625,2.59765625,0.18359375,2.875,0.28515625,2.359375,0.29296875,0.3203125,2.24609375,0.26171875,6.44921875,0.14453125,0.73046875,0.390625,1.05859375,0.08203125,0.37109375,1.296875,0.99609375,0.375,1.67578125,0.26171875,0.625,1.203125,0.03125,0.01171875,0.29296875,0.09765625,0.046875,3.7890625,0.33203125,1.58203125,0.1328125,0.609375,0.109375,0.0234375,0.046875,0.0078125,0.58984375,0.01953125,0.01953125,1.01171875,0.22265625,0.40625,0.140625,0.125,0.02734375,0.046875,1.984375,0.33984375,0.0625,0.4765625,0.03125,0.74609375,0.375,0.49609375,2.09765625,0.51953125,0.04296875,0.06640625,0.00390625,0.04296875,0.57421875,0.0625,0.10546875,0.01171875,0.04296875,0.078125,0.3359375,0,0.125,0.29296875,0.00390625,0.08203125,0.140625,3,0.4921875,0.03515625,0.21484375,0.703125,0.0390625,0.04296875,0.28125,0.00390625,1.6328125,0.1015625,0.08984375,0.07421875,0.11328125,0.01953125,0.453125,0.03515625,0.07421875,0.00390625,0.04296875,0.00390625,0.07421875,0.0078125,0.16796875,0.00390625,0.0625,0.09375,0.02734375,0.3046875,0.2578125,0.01171875,0.0390625,0.1953125,0.5,0.65234375,0.12109375,0.109375,0.65234375,0.07421875,0,0,0.1171875,0.00390625,0.0390625,0.03125,0.01171875,0,0.140625,0.09765625,0.046875,0.2109375,0.10546875,0.00390625,0.09375,0.015625,0.015625,0.0234375,0.21875,0.20703125,0.05078125,0,0.01171875,0.0078125,0.015625,0.01171875,0.01171875,0.00390625,0.12109375,0,6.1171875,0.01953125,0.06640625,0.03515625,0.01171875,0.00390625,0,0.00390625,0.20703125,0.078125,0,0,0.0078125,0.02734375,1.33984375,0.01953125,0,0.01171875,0.00390625,0.03125,0,0.078125,0.01171875,0.00390625,0
64,300000,11.5,7.5,16,2925,1.04,7.46,23.7,742,197.4546,5.6015625,11.8828125,19.76953125,2.0859375,0.23046875,3.1953125,0.25,2.796875,0.45703125,0.47265625,1.7578125,0.23046875,4.82421875,0.16796875,0.75390625,0.26953125,0.921875,0.08984375,0.34375,1.171875,0.7890625,0.24609375,1.90625,0.25,0.71484375,1.203125,0.015625,0.015625,0.265625,0.13671875,0.0625,2.9921875,0.25390625,1.19921875,0.109375,0.51171875,0.11328125,0.04296875,0.04296875,0.01171875,0.2578125,0.015625,0.0390625,1.28125,0.11328125,0.47265625,0.13671875,0.1484375,0.046875,0.04296875,1.578125,0.296875,0.0390625,0.70703125,0.03125,0.609375,0.37890625,0.5625,1.71484375,0.53125,0.046875,0.04296875,0,0.0546875,0.734375,0.0625,0.1953125,0.01953125,0.02734375,0.10546875,0.1796875,0,0.12109375,0.2109375,0.01953125,0.109375,0.1015625,2.63671875,0.66796875,0.03515625,0.17578125,0.5703125,0.18359375,0.01953125,0.2109375,0.0078125,1.89453125,0.0703125,0.05859375,0.0625,0.125,0.01953125,0.29296875,0.06640625,0.0390625,0.0078125,0.0546875,0.00390625,0.0390625,0,0.16015625,0,0.0546875,0.08203125,0.03125,0.265625,0.19140625,0,0.0546875,0.18359375,0.3984375,1.16015625,0.140625,0.14453125,0.64453125,0.0703125,0,0.00390625,0.0390625,0.01171875,0.04296875,0.015625,0.01953125,0,0.08984375,0.0625,0.03125,0.171875,0.12109375,0,0.0625,0.01953125,0.015625,0.01171875,0.16796875,0.24609375,0.04296875,0,0.00390625,0.0078125,0.0078125,0,0.0234375,0,0.0546875,0,6.88671875,0.01171875,0.0234375,0.08984375,0.01953125,0.00390625,0,0.01953125,0.16015625,0.06640625,0,0,0.02734375,0.0078125,1.2265625,0.01953125,0.00390625,0.00390625,0,0.06640625,0,0.0546875,0.01171875,0.0078125,0
65,300000,11.5,7.5,16,2925,4.8,6.99,25.8,746,197.4546,5.78515625,12.5390625,18.35546875,2.40625,0.21484375,3.234375,0.26953125,2.546875,0.453125,0.421875,1.91796875,0.3125,4.64453125,0.16796875,0.89453125,0.29296875,1.0234375,0.08984375,0.38671875,1.06640625,0.80859375,0.3671875,2.00390625,0.24609375,0.625,1.2734375,0.0234375,0.03515625,0.26953125,0.125,0.0703125,2.51953125,0.30078125,0.99609375,0.16015625,0.5859375,0.12890625,0.04296875,0.05859375,0.00390625,0.3828125,0.03125,0.02734375,1.24609375,0.21484375,0.51171875,0.1640625,0.14453125,0.05078125,0.03515625,1.44140625,0.25,0.0703125,0.8046875,0.03515625,0.50390625,0.46875,0.48046875,1.67578125,0.5546875,0.0625,0.0703125,0,0.046875,0.6015625,0.07421875,0.2109375,0.015625,0.06640625,0.1171875,0.24609375,0.0078125,0.109375,0.23828125,0.015625,0.125,0.12890625,2.54296875,0.6015625,0.03125,0.18359375,0.62890625,0.0859375,0.03125,0.24609375,0,2.1015625,0.078125,0.05859375,0.05078125,0.125,0.02734375,0.36328125,0.0703125,0.0234375,0.0078125,0.04296875,0,0.09375,0,0.15625,0,0.0390625,0.1328125,0.04296875,0.265625,0.11328125,0.0078125,0.05859375,0.21875,0.37890625,1.24609375,0.1640625,0.14453125,0.76171875,0.06640625,0,0,0.09375,0.01171875,0.05078125,0.02734375,0.01171875,0,0.05859375,0.09765625,0.02734375,0.1640625,0.12890625,0,0.046875,0.015625,0.015625,0.02734375,0.16015625,0.19140625,0.0390625,0,0.00390625,0.0078125,0.0078125,0.015625,0.0234375,0.0078125,0.09765625,0,6.94921875,0.01953125,0.03125,0.078125,0.0234375,0.01171875,0,0.05078125,0.24609375,0.09375,0,0.00390625,0.0078125,0.01171875,0.890625,0.0234375,0,0.0078125,0.0078125,0.05859375,0,0.04296875,0.0078125,0.01171875,0
66,100000,12,7,18,2300,0.27,6.9,23.3,670,197.4546,13.00390625,11.58984375,16.28515625,3.1953125,0.25,0.91796875,0.9140625,1.53515625,0.44140625,0.66015625,3.8828125,0.30078125,2.28125,0.140625,0.77734375,0.62109375,1.453125,0.609375,0.6953125,1.06640625,1.0703125,0.16796875,3.33203125,0.35546875,1.69140625,1.90234375,0.046875,0.01953125,0.515625,0.1796875,0.02734375,3.49609375,0.19140625,1.2578125,0.12109375,0.8515625,0.08984375,0.0234375,0.02734375,0.0078125,0.734375,0.03125,0.125,0.9140625,0.265625,0.54296875,0.06640625,0.20703125,0.078125,0.01171875,0.46875,0.3359375,0.0546875,1.11328125,0.03125,1.40234375,0.484375,0.5546875,0.60546875,1.33984375,0.23046875,0.0546875,0.00390625,0.16796875,0.71875,0.0546875,0.16015625,0.0234375,0.04296875,0.05078125,0.40234375,0.04296875,0.1796875,0.8515625,0.06640625,0.0703125,0.37109375,0.64453125,1.15234375,0.046875,0.38671875,0.05859375,0.12890625,0.01171875,0.30078125,0.00390625,1.0234375,0.10546875,0.078125,0.05078125,0.19140625,0.00390625,0.21484375,0.05078125,0.1171875,0.0078125,0.015625,0.01171875,0.1015625,0.00390625,0.45703125,0,0.01953125,0.11328125,0.03515625,0.078125,0.1953125,0.00390625,0.1015625,0.0078125,0.12890625,1.45703125,0.0625,0.04296875,0.2109375,0.0390625,0,0.00390625,0.02734375,0.00390625,0.0625,0.0078125,0.015625,0.0078125,0.05859375,0.02734375,0.0390625,0.02734375,0.0546875,0,0.17578125,0.03125,0,0.01953125,0.55859375,0.08984375,0.0234375,0.0078125,0.00390625,0,0.015625,0,0.02734375,0.00390625,0.40234375,0.01171875,0.1015625,0.05078125,0.03125,0.51953125,0.00390625,0.00390625,0,0.05078125,0.19921875,0.41796875,0,0.0234375,0,0.0546875,0.05078125,0.03515625,0,0.00390625,0.03125,0.1328125,0.0234375,0.01171875,0.0078125,0.01953125,0
67,100000,12,7,18,2300,0.34,7.08,23.4,643,197.4546,11.84375,13.4375,17.109375,3.08984375,0.27734375,0.890625,0.90234375,1.65234375,0.390625,0.5,3.46484375,0.265625,1.875,0.13671875,0.7578125,0.4609375,1.46484375,0.56640625,0.546875,0.98046875,0.8515625,0.12109375,4.1640625,0.3515625,1.2734375,1.875,0.0078125,0.01171875,0.35546875,0.17578125,0.05859375,3.1640625,0.1953125,1.1328125,0.1484375,0.66796875,0.04296875,0.05078125,0.0390625,0.01171875,0.75390625,0.0078125,0.078125,1.19921875,0.20703125,0.640625,0.0546875,0.11328125,0.08203125,0.0078125,0.3359375,0.22265625,0.05078125,1.296875,0.05078125,1.09375,0.43359375,0.51953125,0.43359375,1.75390625,0.23046875,0.03125,0.01171875,0.1484375,0.671875,0.046875,0.14453125,0.02734375,0.03515625,0.0390625,0.34375,0.04296875,0.19140625,0.97265625,0.0859375,0.08984375,0.24609375,0.5078125,1.625,0.05078125,0.37109375,0.046875,0.07421875,0.01171875,0.2734375,0.0234375,1.27734375,0.09375,0.05078125,0.05859375,0.25390625,0.00390625,0.16796875,0.046875,0.12109375,0.00390625,0.01953125,0,0.17578125,0.0234375,0.78515625,0,0.03515625,0.14453125,0.0234375,0.0390625,0.1796875,0.0078125,0.11328125,0.01171875,0.078125,1.90234375,0.05078125,0.02734375,0.3046875,0.04296875,0,0,0.015625,0,0.0546875,0,0.01171875,0.0078125,0.0546875,0.03125,0.015625,0.03125,0.0390625,0.00390625,0.1484375,0.046875,0.00390625,0.015625,0.59375,0.12890625,0.0078125,0.00390625,0,0.0078125,0.01171875,0,0.0390625,0.01171875,0.20703125,0.00390625,0.0859375,0.05078125,0.0546875,0.46484375,0.015625,0.00390625,0.0078125,0.0703125,0.09765625,0.234375,0.00390625,0.00390625,0.00390625,0.05078125,0.07421875,0.03125,0.0078125,0,0.0234375,0.1484375,0.015625,0.00390625,0.00390625,0.01171875,0
68,100000,12,7,18,2300,0.5,7.19,23.6,638,197.4546,12.5,11.14453125,16.33203125,3.171875,0.48046875,0.8828125,1.08203125,1.6171875,0.53125,0.76171875,3.68359375,0.33203125,1.93359375,0.23828125,1.15625,0.37109375,1.34375,0.80078125,0.44921875,0.8984375,0.8359375,0.2578125,4.45703125,0.34765625,2.453125,1.6484375,0.04296875,0.00390625,0.47265625,0.26171875,0.0234375,2.75,0.265625,1.01171875,0.2734375,0.75,0.09375,0.046875,0.0546875,0.01953125,0.68359375,0.03125,0.10546875,0.9765625,0.21875,0.6875,0.10546875,0.09765625,0.140625,0.01171875,0.3359375,0.2578125,0.15625,1.375,0.0625,1.13671875,0.43359375,0.5703125,0.52734375,1.296875,0.19140625,0.03515625,0.00390625,0.16796875,0.79296875,0.046875,0.25,0.0390625,0.04296875,0.06640625,0.359375,0.0390625,0.19140625,1.25,0.10546875,0.12109375,0.2734375,0.47265625,0.94921875,0.03515625,0.29296875,0.03515625,0.10546875,0.01171875,0.30859375,0,1.03125,0.109375,0.0625,0.07421875,0.24609375,0.0078125,0.140625,0.0703125,0.24609375,0.01953125,0.0390625,0.01953125,0.10546875,0.00390625,0.5390625,0,0.02734375,0.25,0.03515625,0.08203125,0.08203125,0.01171875,0.17578125,0.015625,0.0859375,1.69921875,0.09375,0.05078125,0.2734375,0.04296875,0,0,0.0234375,0,0.09375,0.00390625,0.015625,0.00390625,0.04296875,0.015625,0.04296875,0.01953125,0.0703125,0,0.15625,0.08984375,0,0.01171875,0.6328125,0.140625,0.01953125,0,0.00390625,0.00390625,0.0078125,0,0.0234375,0.00390625,0.2265625,0,0.078125,0.06640625,0.046875,0.5078125,0.0078125,0.03125,0,0.05078125,0.1796875,0.171875,0,0.01171875,0.00390625,0.03515625,0.0703125,0.03125,0,0.0078125,0.0234375,0.12890625,0.03515625,0.0078125,0.015625,0.015625,0
69,28000,19.23245,9.718041,26,3728,2.07,7.08,23.3,750,197.4546,8.24609375,6.17578125,9.69140625,4.203125,0.08984375,8.8359375,0.42578125,1.5859375,0.18359375,0.5234375,6.62890625,0.15234375,11.58203125,0.12109375,0.54296875,0.15625,0.07421875,0.16015625,0.87109375,1.1328125,1.1328125,0.4609375,0.15625,0.15234375,0.44140625,1.0859375,0.03125,0.0234375,0.05078125,0.109375,0.08984375,2.20703125,0.1875,0.875,0.015625,0.82421875,0.3671875,0.1171875,0.0625,0.00390625,0.5390625,0.0078125,0.00390625,0.9140625,0.24609375,0.4609375,0.0390625,0.18359375,0.03515625,0,1.00390625,0.2265625,0.05859375,0.625,0.00390625,0.77734375,1,0.1796875,0.39453125,0.31640625,0,0.01953125,0.05078125,0.01953125,0.39453125,0.4140625,0.0546875,0.01171875,0.07421875,0.1640625,0.25390625,0.00390625,0.08203125,0.34765625,0.015625,0.09375,0.37890625,0.5703125,0.6484375,0,0.63671875,0.15625,0.11328125,0.07421875,0.21875,0.05859375,2.30078125,0.41015625,0.06640625,0.0234375,0.05859375,0.05078125,0.31640625,0.046875,0.08984375,0.01171875,0.18359375,0.00390625,0.03125,0,1.8359375,0,0.04296875,0.0703125,0.0234375,0.12890625,0.1953125,0.00390625,0.05078125,0.1015625,0.6171875,0.90625,0.1171875,0.3984375,0.734375,0.109375,0,0.0625,0.171875,0.03125,0.0078125,0.5546875,0.00390625,0,0.0234375,0.07421875,0.0234375,0.265625,0.1015625,0,0.04296875,0.0078125,0.00390625,0.0390625,0.234375,1.07421875,0.01953125,0,0,0.0078125,0.0078125,0.0234375,0.01953125,0.0078125,0.03515625,0,4.14453125,0.0078125,0,0.203125,0.01953125,0.00390625,0,0.0078125,0.0234375,0.1953125,0,0.03515625,0.00390625,0.265625,1.515625,0.09375,0,0.01171875,0,0.015625,0.00390625,0.015625,0.00390625,0.0078125,0
70,28000,19.23245,9.718041,26,3728,2.6,7,23.402141,1285.803279,197.4546,8.45703125,6.25390625,8.0078125,4.3671875,0.0625,7.765625,0.44140625,1.66015625,0.16015625,0.76953125,6.70703125,0.1875,12.27734375,0.13671875,0.51171875,0.14453125,0.0703125,0.078125,0.640625,1.00390625,1.203125,0.4375,0.14453125,0.16796875,0.4375,0.98828125,0.015625,0.01171875,0.046875,0.109375,0.0703125,2.7421875,0.109375,0.77734375,0.01171875,0.81640625,0.3125,0.09375,0.07421875,0.01171875,0.65625,0,0.015625,0.9453125,0.1875,0.4140625,0.03515625,0.20703125,0.0390625,0,1.30078125,0.17578125,0.01953125,0.671875,0.00390625,0.921875,1.09375,0.24609375,0.32421875,0.40234375,0.00390625,0.01171875,0.03515625,0.0390625,0.328125,0.4375,0.02734375,0.01953125,0.07421875,0.17578125,0.28515625,0.00390625,0.1640625,0.40234375,0.01171875,0.0546875,0.33984375,0.75,0.5234375,0.0078125,0.7265625,0.1953125,0.11328125,0.1015625,0.26171875,0.0703125,2.4375,0.44140625,0.109375,0.015625,0.0703125,0.0390625,0.234375,0.07421875,0.109375,0.0078125,0.1796875,0,0.01953125,0,2.03515625,0.00390625,0.07421875,0.05859375,0.046875,0.16015625,0.23828125,0.00390625,0.05859375,0.140625,0.76171875,0.94921875,0.12109375,0.34765625,0.80078125,0.11328125,0,0.0546875,0.19921875,0.02734375,0.015625,0.53515625,0,0,0.03125,0.046875,0.02734375,0.2734375,0.1640625,0,0.04296875,0.0078125,0,0.03125,0.25390625,0.93359375,0.015625,0.00390625,0,0.00390625,0.00390625,0.01953125,0.03125,0.01171875,0.0546875,0,3.9296875,0.00390625,0,0.21875,0.03515625,0,0,0.0078125,0.0390625,0.1953125,0,0.015625,0.00390625,0.265625,1.53125,0.10546875,0,0.01953125,0,0.0234375,0.01171875,0.03515625,0.00390625,0.00390625,0
71,28000,19.23245,9.718041,26,3728,2.12,6.88,23.7,745,197.4546,8.20703125,6.0390625,9.0703125,3.66015625,0.05859375,7.76171875,0.50390625,1.71484375,0.22265625,0.60546875,6.64453125,0.0703125,12.92578125,0.1328125,0.4296875,0.17578125,0.06640625,0.09375,1.04296875,0.9453125,1.40234375,0.4140625,0.13671875,0.1015625,0.25,1.125,0.03515625,0.0078125,0.10546875,0.09375,0.078125,2.54296875,0.203125,0.921875,0,0.96484375,0.265625,0.109375,0.0546875,0.01953125,1.05859375,0.0078125,0.015625,0.76953125,0.27734375,0.4609375,0.046875,0.18359375,0.02734375,0,1.37109375,0.26171875,0.03125,0.5625,0.0078125,0.8203125,0.99609375,0.14453125,0.421875,0.38671875,0.0078125,0.015625,0.0234375,0.0390625,0.28515625,0.44921875,0.01171875,0.0078125,0.06640625,0.203125,0.359375,0,0.12890625,0.328125,0.03515625,0.0390625,0.296875,0.65625,0.59765625,0.00390625,0.71484375,0.109375,0.10546875,0.10546875,0.265625,0.0859375,2.33203125,0.46875,0.05078125,0.01171875,0.0546875,0.04296875,0.34375,0.07421875,0.09765625,0.0078125,0.12890625,0,0.0390625,0,1.8984375,0,0.0546875,0.01953125,0.00390625,0.2109375,0.25390625,0.00390625,0.01953125,0.09765625,0.796875,0.80078125,0.0703125,0.3125,0.7734375,0.0625,0,0.05859375,0.21484375,0.01953125,0.0234375,0.51953125,0,0,0.046875,0.03515625,0.0234375,0.25390625,0.07421875,0,0.0859375,0.0078125,0.0078125,0.05078125,0.27734375,0.90234375,0.02734375,0,0.00390625,0,0.01171875,0.01171875,0.0078125,0.01171875,0.046875,0,3.8125,0,0,0.15625,0.0546875,0.00390625,0,0.0078125,0.046875,0.1640625,0,0.02734375,0,0.24609375,1.578125,0.0703125,0,0.00390625,0,0.0234375,0.0078125,0.03515625,0.0078125,0.00390625,0
72,50900,14,7.8,13,2960,0.45,7,24.5,683,197.4546,7.46484375,11.7109375,13.2265625,2.50390625,0.3828125,1.09375,0.71875,2.49609375,0.5625,1.1171875,3.3671875,0.171875,1.37109375,0.31640625,1.12890625,0.2578125,2.59765625,0.16015625,0.484375,1.05078125,1.015625,0.23828125,3.34765625,0.3515625,2.03515625,1.203125,0.015625,0.00390625,0.19140625,0.2421875,0.1171875,2.1171875,0.1796875,1.04296875,0.078125,0.80859375,0.02734375,0.02734375,0.04296875,0.0078125,1.91796875,0.0234375,0.0859375,0.88671875,0.19140625,0.4375,0.07421875,0.2109375,0.04296875,0,1.09765625,0.234375,0.16015625,0.875,0.12109375,1.0078125,0.703125,0.62890625,1.37109375,1.21875,0.00390625,0.0703125,0.046875,0.03515625,1.19140625,0.09765625,0.25,0.0234375,0.04296875,0.1171875,0.35546875,0.01953125,0.12109375,0.54296875,0.01171875,0.125,0.31640625,2.72265625,1.22265625,0.0625,0.35546875,0.39453125,0.0703125,0.05078125,0.234375,0.07421875,0.9765625,0.0546875,0.05078125,0.046875,0.3828125,0.0078125,0.5390625,0.09765625,0.08203125,0.0078125,0.0234375,0.00390625,0.0703125,0.00390625,0.65625,0.00390625,0,0.08203125,0.03125,0.12109375,0.1171875,0.00390625,0.2109375,0.00390625,0.140625,1.43359375,0.17578125,0.08203125,1.60546875,0.05078125,0,0,0.04296875,0,0.03515625,0.00390625,0.01953125,0,0.046875,0.01953125,0.01953125,1.75390625,0.1328125,0.00390625,0.12890625,0.01171875,0,0.07421875,0.85546875,0.140625,0.0546875,0.015625,0.00390625,0.046875,0.0234375,0,0.0390625,0.00390625,0.140625,0,2.671875,0.0078125,0.01171875,0.328125,0.05859375,0,0.0078125,0.046875,0.26171875,0.1796875,0,0.00390625,0.00390625,0.01953125,0.375,0,0.0078125,0.01171875,0.04296875,0.08203125,0.00390625,0.02734375,0.01171875,0.0078125,0.01953125
73,50900,14,7.8,13,2960,0.31,6.96,24.5,686,197.4546,7.63671875,11.203125,11.625,2.546875,0.328125,1.1640625,0.84765625,2.140625,0.265625,1.08984375,4.10546875,0.1796875,1.42578125,0.2421875,0.671875,0.32421875,2.6171875,0.21875,0.80078125,1.23828125,2.04296875,0.1640625,2.95703125,0.453125,1.59375,1.16796875,0.00390625,0,0.1484375,0.08203125,0.05078125,3.046875,0.2109375,1.45703125,0.05859375,0.6640625,0.046875,0.0234375,0.01953125,0,1.11328125,0.00390625,0.0546875,0.6953125,0.2109375,0.4609375,0.05859375,0.16015625,0.0546875,0.00390625,1.18359375,0.2421875,0.125,0.578125,0.05859375,1.36328125,0.67578125,0.78515625,1.921875,0.83984375,0.015625,0.0390625,0.046875,0.03515625,1.30859375,0.0625,0.10546875,0.01171875,0.02734375,0.14453125,0.25390625,0.015625,0.09375,0.359375,0.00390625,0.06640625,0.375,3.9609375,0.85546875,0.0703125,0.64453125,0.2109375,0.0390625,0.0703125,0.1953125,0.078125,0.83984375,0.1015625,0.05078125,0.03515625,0.25390625,0.0078125,0.62109375,0.0859375,0.11328125,0.015625,0.01953125,0,0.04296875,0.00390625,1.05859375,0.00390625,0.01171875,0.05859375,0.03515625,0.17578125,0.21484375,0,0.0546875,0,0.203125,1.13671875,0.13671875,0.10546875,1.421875,0.0703125,0,0.00390625,0.05859375,0.00390625,0.04296875,0,0,0.00390625,0.01953125,0.02734375,0.015625,1.81640625,0.06640625,0,0.17578125,0.02734375,0,0.09765625,0.83203125,0.17578125,0.01171875,0,0.00390625,0.0546875,0.01171875,0.00390625,0.04296875,0,0.12890625,0,3.35546875,0.0078125,0.0078125,0.38671875,0.02734375,0,0,0.04296875,0.19921875,0.2578125,0.00390625,0.0234375,0,0.01953125,0.48046875,0.00390625,0,0.01171875,0.0234375,0.0625,0,0.03515625,0,0.00390625,0
74,50900,14,7.8,13,2960,6.8,6.93,24.5,708,197.4546,6.9921875,11.0234375,14.21875,2.265625,0.203125,0.921875,0.77734375,2.09375,0.40234375,0.84375,3.53125,0.1328125,1.4609375,0.2734375,0.74609375,0.3984375,2.4765625,0.1015625,0.65234375,1.33984375,1.6015625,0.19140625,2.75390625,0.2578125,1.42578125,1.046875,0.00390625,0.0078125,0.1015625,0.109375,0.04296875,2.71484375,0.15625,1.75390625,0.046875,0.65234375,0.02734375,0.0078125,0.0234375,0.01171875,1.7109375,0.0078125,0.05078125,0.78125,0.30859375,0.39453125,0.06640625,0.16015625,0.0703125,0.015625,1.08203125,0.25,0.08203125,0.5859375,0.11328125,1.31640625,0.65234375,0.4921875,1.77734375,1.2265625,0.01171875,0.0546875,0.04296875,0.0234375,1.3203125,0.0625,0.16796875,0.00390625,0.0234375,0.125,0.2578125,0.0234375,0.08203125,0.3046875,0.0078125,0.06640625,0.390625,4.8984375,1.390625,0.0625,0.52734375,0.28125,0.02734375,0.0703125,0.21875,0.078125,0.85546875,0.05078125,0.05078125,0.04296875,0.375,0.01171875,0.64453125,0.09765625,0.046875,0.015625,0.015625,0,0.109375,0,0.78125,0.09765625,0.00390625,0.04296875,0.03125,0.109375,0.23828125,0,0.0859375,0.01171875,0.203125,1.27734375,0.14453125,0.07421875,1.74609375,0.05078125,0,0.01171875,0.0546875,0.00390625,0.015625,0,0,0,0.0234375,0.046875,0.01953125,1.5234375,0.078125,0.00390625,0.12109375,0.02734375,0,0.09765625,0.515625,0.1328125,0.02734375,0,0,0.04296875,0.00390625,0,0.0234375,0.00390625,0.16796875,0,2.99609375,0,0.00390625,0.28125,0.03125,0,0.0078125,0.03515625,0.1953125,0.21484375,0,0.01171875,0,0.01171875,0.41015625,0.01953125,0,0.01171875,0.0234375,0.0390625,0,0.046875,0.02734375,0.0078125,0.00390625
